class,color,transparency,spectrum_0 + 740,spectrum_1 + 740,spectrum_2 + 740,spectrum_3 + 740,spectrum_4 + 740,spectrum_5 + 740,spectrum_6 + 740,spectrum_7 + 740,spectrum_8 + 740,spectrum_9 + 740,spectrum_10 + 740,spectrum_11 + 740,spectrum_12 + 740,spectrum_13 + 740,spectrum_14 + 740,spectrum_15 + 740,spectrum_16 + 740,spectrum_17 + 740,spectrum_18 + 740,spectrum_19 + 740,spectrum_20 + 740,spectrum_21 + 740,spectrum_22 + 740,spectrum_23 + 740,spectrum_24 + 740,spectrum_25 + 740,spectrum_26 + 740,spectrum_27 + 740,spectrum_28 + 740,spectrum_29 + 740,spectrum_30 + 740,spectrum_31 + 740,spectrum_32 + 740,spectrum_33 + 740,spectrum_34 + 740,spectrum_35 + 740,spectrum_36 + 740,spectrum_37 + 740,spectrum_38 + 740,spectrum_39 + 740,spectrum_40 + 740,spectrum_41 + 740,spectrum_42 + 740,spectrum_43 + 740,spectrum_44 + 740,spectrum_45 + 740,spectrum_46 + 740,spectrum_47 + 740,spectrum_48 + 740,spectrum_49 + 740,spectrum_50 + 740,spectrum_51 + 740,spectrum_52 + 740,spectrum_53 + 740,spectrum_54 + 740,spectrum_55 + 740,spectrum_56 + 740,spectrum_57 + 740,spectrum_58 + 740,spectrum_59 + 740,spectrum_60 + 740,spectrum_61 + 740,spectrum_62 + 740,spectrum_63 + 740,spectrum_64 + 740,spectrum_65 + 740,spectrum_66 + 740,spectrum_67 + 740,spectrum_68 + 740,spectrum_69 + 740,spectrum_70 + 740,spectrum_71 + 740,spectrum_72 + 740,spectrum_73 + 740,spectrum_74 + 740,spectrum_75 + 740,spectrum_76 + 740,spectrum_77 + 740,spectrum_78 + 740,spectrum_79 + 740,spectrum_80 + 740,spectrum_81 + 740,spectrum_82 + 740,spectrum_83 + 740,spectrum_84 + 740,spectrum_85 + 740,spectrum_86 + 740,spectrum_87 + 740,spectrum_88 + 740,spectrum_89 + 740,spectrum_90 + 740,spectrum_91 + 740,spectrum_92 + 740,spectrum_93 + 740,spectrum_94 + 740,spectrum_95 + 740,spectrum_96 + 740,spectrum_97 + 740,spectrum_98 + 740,spectrum_99 + 740,spectrum_100 + 740,spectrum_101 + 740,spectrum_102 + 740,spectrum_103 + 740,spectrum_104 + 740,spectrum_105 + 740,spectrum_106 + 740,spectrum_107 + 740,spectrum_108 + 740,spectrum_109 + 740,spectrum_110 + 740,spectrum_111 + 740,spectrum_112 + 740,spectrum_113 + 740,spectrum_114 + 740,spectrum_115 + 740,spectrum_116 + 740,spectrum_117 + 740,spectrum_118 + 740,spectrum_119 + 740,spectrum_120 + 740,spectrum_121 + 740,spectrum_122 + 740,spectrum_123 + 740,spectrum_124 + 740,spectrum_125 + 740,spectrum_126 + 740,spectrum_127 + 740,spectrum_128 + 740,spectrum_129 + 740,spectrum_130 + 740,spectrum_131 + 740,spectrum_132 + 740,spectrum_133 + 740,spectrum_134 + 740,spectrum_135 + 740,spectrum_136 + 740,spectrum_137 + 740,spectrum_138 + 740,spectrum_139 + 740,spectrum_140 + 740,spectrum_141 + 740,spectrum_142 + 740,spectrum_143 + 740,spectrum_144 + 740,spectrum_145 + 740,spectrum_146 + 740,spectrum_147 + 740,spectrum_148 + 740,spectrum_149 + 740,spectrum_150 + 740,spectrum_151 + 740,spectrum_152 + 740,spectrum_153 + 740,spectrum_154 + 740,spectrum_155 + 740,spectrum_156 + 740,spectrum_157 + 740,spectrum_158 + 740,spectrum_159 + 740,spectrum_160 + 740,spectrum_161 + 740,spectrum_162 + 740,spectrum_163 + 740,spectrum_164 + 740,spectrum_165 + 740,spectrum_166 + 740,spectrum_167 + 740,spectrum_168 + 740,spectrum_169 + 740,spectrum_170 + 740,spectrum_171 + 740,spectrum_172 + 740,spectrum_173 + 740,spectrum_174 + 740,spectrum_175 + 740,spectrum_176 + 740,spectrum_177 + 740,spectrum_178 + 740,spectrum_179 + 740,spectrum_180 + 740,spectrum_181 + 740,spectrum_182 + 740,spectrum_183 + 740,spectrum_184 + 740,spectrum_185 + 740,spectrum_186 + 740,spectrum_187 + 740,spectrum_188 + 740,spectrum_189 + 740,spectrum_190 + 740,spectrum_191 + 740,spectrum_192 + 740,spectrum_193 + 740,spectrum_194 + 740,spectrum_195 + 740,spectrum_196 + 740,spectrum_197 + 740,spectrum_198 + 740,spectrum_199 + 740,spectrum_200 + 740,spectrum_201 + 740,spectrum_202 + 740,spectrum_203 + 740,spectrum_204 + 740,spectrum_205 + 740,spectrum_206 + 740,spectrum_207 + 740,spectrum_208 + 740,spectrum_209 + 740,spectrum_210 + 740,spectrum_211 + 740,spectrum_212 + 740,spectrum_213 + 740,spectrum_214 + 740,spectrum_215 + 740,spectrum_216 + 740,spectrum_217 + 740,spectrum_218 + 740,spectrum_219 + 740,spectrum_220 + 740,spectrum_221 + 740,spectrum_222 + 740,spectrum_223 + 740,spectrum_224 + 740,spectrum_225 + 740,spectrum_226 + 740,spectrum_227 + 740,spectrum_228 + 740,spectrum_229 + 740,spectrum_230 + 740,spectrum_231 + 740,spectrum_232 + 740,spectrum_233 + 740,spectrum_234 + 740,spectrum_235 + 740,spectrum_236 + 740,spectrum_237 + 740,spectrum_238 + 740,spectrum_239 + 740,spectrum_240 + 740,spectrum_241 + 740,spectrum_242 + 740,spectrum_243 + 740,spectrum_244 + 740,spectrum_245 + 740,spectrum_246 + 740,spectrum_247 + 740,spectrum_248 + 740,spectrum_249 + 740,spectrum_250 + 740,spectrum_251 + 740,spectrum_252 + 740,spectrum_253 + 740,spectrum_254 + 740,spectrum_255 + 740,spectrum_256 + 740,spectrum_257 + 740,spectrum_258 + 740,spectrum_259 + 740,spectrum_260 + 740,spectrum_261 + 740,spectrum_262 + 740,spectrum_263 + 740,spectrum_264 + 740,spectrum_265 + 740,spectrum_266 + 740,spectrum_267 + 740,spectrum_268 + 740,spectrum_269 + 740,spectrum_270 + 740,spectrum_271 + 740,spectrum_272 + 740,spectrum_273 + 740,spectrum_274 + 740,spectrum_275 + 740,spectrum_276 + 740,spectrum_277 + 740,spectrum_278 + 740,spectrum_279 + 740,spectrum_280 + 740,spectrum_281 + 740,spectrum_282 + 740,spectrum_283 + 740,spectrum_284 + 740,spectrum_285 + 740,spectrum_286 + 740,spectrum_287 + 740,spectrum_288 + 740,spectrum_289 + 740,spectrum_290 + 740,spectrum_291 + 740,spectrum_292 + 740,spectrum_293 + 740,spectrum_294 + 740,spectrum_295 + 740,spectrum_296 + 740,spectrum_297 + 740,spectrum_298 + 740,spectrum_299 + 740,spectrum_300 + 740,spectrum_301 + 740,spectrum_302 + 740,spectrum_303 + 740,spectrum_304 + 740,spectrum_305 + 740,spectrum_306 + 740,spectrum_307 + 740,spectrum_308 + 740,spectrum_309 + 740,spectrum_310 + 740,spectrum_311 + 740,spectrum_312 + 740,spectrum_313 + 740,spectrum_314 + 740,spectrum_315 + 740,spectrum_316 + 740,spectrum_317 + 740,spectrum_318 + 740,spectrum_319 + 740,spectrum_320 + 740,spectrum_321 + 740,spectrum_322 + 740,spectrum_323 + 740,spectrum_324 + 740,spectrum_325 + 740
3,5,1,-1.3391605787946423,-1.2608620559138501,-1.1745531424537123,-1.0802338384142294,-0.9779041437954008,-0.867564058597229,-0.7477799455497351,-0.6201196901591779,-0.48525630263496977,-0.3443348680622631,-0.1987635153015008,-0.04999271706285225,0.10039768856406574,0.2507732475081188,0.3994511718600092,0.5448343197125172,0.6854644330447524,0.8198418940585783,0.9466509384417846,1.0649822140673693,1.1742920501907907,1.2743575635898174,1.36517959641793,1.4469014437909287,1.519778287551486,1.584149720275863,1.6404626020902926,1.689243873319311,1.731094321174524,1.7666150240199923,1.796439916429096,1.8211802855129062,1.8414761165714486,1.8579892718674629,1.8713537219654022,1.8821452462126098,1.8908100403144372,1.897661090485648,1.9029189637088124,1.9067362753634343,1.9092569758410136,1.9106308331422726,1.9110040742674657,1.9105133847074498,1.909258160729923,1.9072989431427345,1.9046477271333253,1.9012706734767402,1.897082546114573,1.8919424415862793,1.8856460841552107,1.8779447807386667,1.8685818305707205,1.8573692547616967,1.8442398511045757,1.8292580895419577,1.8125656951809173,1.794299821013858,1.774530688928097,1.753261031780655,1.7304755751869592,1.706219300583864,1.6806187993015562,1.65386393867321,1.6261350324897363,1.5975673587611978,1.5682748881532003,1.538411295412843,1.5082349137537667,1.4781049159022983,1.4484178343028797,1.4194718509835669,1.3913714411204872,1.3639700301013047,1.3369457094536898,1.3099187893282966,1.2825637313882041,1.2546599055717276,1.2260771063464366,1.196721631646519,1.166513345109527,1.1354046327118659,1.103450972530387,1.0708463641573527,1.0379077634363028,1.0049993987828212,0.9724238861975802,0.9403586163150752,0.9088411217967319,0.8778234769324733,0.8472285061976517,0.81699259206262,0.787046750129508,0.7573132264630629,0.727700217894254,0.6980985033607683,0.6684303947174155,0.6386597323049357,0.6088067395509703,0.5789558676679025,0.5492203245895648,0.5197324848753815,0.49064016423144996,0.46208265656393777,0.4341538173116909,0.4068574252444749,0.38010254414104927,0.3537192049554668,0.32751332013922896,0.30132532663505607,0.2750656669573726,0.24874407107616509,0.22241781826094667,0.196157054556043,0.1700135062676337,0.14403792820465025,0.11827595368599968,0.09281056696413531,0.06774715165163447,0.0431772108014637,0.01914433136160018,-0.004384974110450068,-0.02752580057201446,-0.05041192337377934,-0.07315451234425999,-0.09581928068143428,-0.11841393647786727,-0.14092997401819446,-0.16337729293172282,-0.1858095455952174,-0.2082943211939766,-0.2308898351493731,-0.2535677460521205,-0.27620951362665225,-0.2986114072841587,-0.32053587959757257,-0.34178259247109766,-0.362264136564685,-0.3820116418188686,-0.4011447000535075,-0.4198084277449954,-0.4381353098446227,-0.4562426896687811,-0.4742645584383308,-0.49237648328885003,-0.5107657018606824,-0.5295835996396734,-0.5488633378234055,-0.5684737904771082,-0.5881468673324347,-0.6075744697964477,-0.6265118521107609,-0.6448289522973341,-0.6624857432958002,-0.6794513374755847,-0.6956601364953414,-0.7110205780339991,-0.7254672190558297,-0.7390632771939398,-0.7520432040399553,-0.7647870736114468,-0.7776953639706503,-0.791073251641562,-0.8050778105234313,-0.819735110230057,-0.8350185946294937,-0.8508878610061459,-0.8672731343663969,-0.8840363987740428,-0.9009118845519855,-0.9175235082978532,-0.9334707403016933,-0.9484532625676341,-0.9623461633249717,-0.9752192875430792,-0.9872479432767971,-0.9986337653790265,-1.009578758091172,-1.020280122606673,-1.030985923154984,-1.0419824898720498,-1.0535311268181604,-1.065747104433388,-1.078499809365539,-1.0914402537218857,-1.1040918644799018,-1.115986792800281,-1.126758284930484,-1.1361401637626174,-1.1439370952476906,-1.1499595107240401,-1.154047206841554,-1.156140704628343,-1.1563735489372164,-1.1550406572267993,-1.1525344523698178,-1.1492190466412384,-1.145344458238916,-1.141056674372901,-1.1364130839963813,-1.1314747338398,-1.1263717622670462,-1.1212991359538456,-1.116478964537597,-1.112069411308911,-1.1081350617941381,-1.1046326432252356,-1.1014619598083795,-1.0985309959349165,-1.0957860620656419,-1.0932041090972244,-1.0907199254680426,-1.0882060838365144,-1.085461698590982,-1.0823509886195994,-1.0788686623746067,-1.0751461307265107,-1.0713826667864181,-1.06765599867694,-1.063930478872212,-1.0600386798594261,-1.0557950560780047,-1.0510679712577282,-1.0458516385141834,-1.0402477683945324,-1.0343748851121328,-1.0283284889918467,-1.0221338486811287,-1.0157764628055603,-1.0092361295844814,-1.0025276270430967,-0.9957149263543565,-0.9888721635267104,-0.982079632224561,-0.9752887211153414,-0.9683759566649457,-0.9612104760447661,-0.9537229803087341,-0.9460060852469807,-0.9381540198243105,-0.9302518335107064,-0.9222721208606223,-0.9140988835910788,-0.9055587640662904,-0.896589630112294,-0.8872986516710624,-0.8778910038001266,-0.8685888231906912,-0.8594959446938861,-0.850576952942756,-0.8416629647577332,-0.8325390589608528,-0.823026755435216,-0.8129786407637094,-0.8022864788421856,-0.790795344371835,-0.7783488930982359,-0.7648842410852048,-0.7504766938673013,-0.7354090454790719,-0.7200881517103236,-0.7048908242281313,-0.6900905855788675,-0.6758013760031547,-0.6619854600410273,-0.6484990548338849,-0.6351391361269453,-0.6215699154565869,-0.6074274683642589,-0.5924269491493339,-0.5764546190025255,-0.5596985151087981,-0.5425541530419774,-0.5254615506850785,-0.5087371593782793,-0.4924411806873462,-0.476351502521285,-0.46014027550986825,-0.44354399537888334,-0.4264006678553466,-0.4086957449349936,-0.3904449394477533,-0.37152927317614537,-0.3517319587253941,-0.33078992937850804,-0.3085388869482177,-0.28508096298170066,-0.26071867450720365,-0.23578878489797409,-0.21054093247644523,-0.18507540993379937,-0.15933158361495764,-0.13330179562154004,-0.10703040306255576,-0.08069034446697733,-0.05441974741858642,-0.028241678510509075,-0.002270597317431908,0.023396796265613067,0.048689071832396506,0.0736811073374147,0.0985999871828255,0.12377528309178948,0.1493863620950709,0.17549896098138024,0.20173925400412188,0.2275065380456865,0.2525245698287092,0.27703136602171485,0.3016355788643862,0.32709833941800526,0.35420562453608984,0.38309028887835517,0.4135497521002315,0.4451760697475702,0.47791228610671355,0.5120833073668565,0.547937843469833,0.585794345633061,0.6259182550386019,0.6681300702517221,0.7097663450617759,0.7523994195292336,0.7960292936540935,0.8406559674363556,0.8862794408760202
5,2,2,1.6927849102514858,1.6453661803260151,1.5988461633186506,1.5532248592293925,1.5085022680582407,1.4646783898051985,1.424024447644562,1.3826645387666336,1.3406192915132418,1.2993211740769157,1.2605565323080588,1.2254571386176822,1.1937897479092956,1.164315521214831,1.1353847626133255,1.105571200852022,1.073641091976836,1.0406177058845811,1.0072050906357575,0.9731110049467205,0.9374036127058796,0.8993762060840829,0.8593280069299642,0.8185561813572315,0.778893154752337,0.7418616315040433,0.707971128293561,0.6765327790411597,0.6463176377215527,0.6162067200561094,0.5856293731977056,0.5544165420005531,0.5222911977365343,0.48867668055971897,0.4527503486446641,0.41393267419227553,0.3724745799557653,0.3296686935241726,0.28742573138106525,0.2474754413389288,0.21061825512314852,0.17653624792203698,0.1442257507211003,0.11264250150987995,0.08102810012019804,0.049024289041033994,0.01627937118638876,-0.017624051701940365,-0.05318812337552685,-0.0906361893016352,-0.12966664370638123,-0.16935699304163318,-0.2085806965006985,-0.24638858588299384,-0.2824195969509659,-0.3169249662025257,-0.3505627080415886,-0.38403626966337556,-0.417838637866321,-0.45206313666310455,-0.48642617698099033,-0.5205380070241081,-0.5540953987418609,-0.5870893992657605,-0.6196500419315746,-0.6518401387965234,-0.6834971381478412,-0.7143604568481303,-0.7443165533512304,-0.773720193128403,-0.8033518102418539,-0.834088955893094,-0.8664196121623331,-0.9001865746874967,-0.9346111375224115,-0.968833495032241,-1.0022604123933645,-1.0348800325276706,-1.067017517890235,-1.0990034850258164,-1.1308719609182722,-1.1623017555186743,-1.192848243954712,-1.2221417698247272,-1.2501405591284096,-1.2770130209383734,-1.3028715382215785,-1.3274768197062374,-1.3501520661883095,-1.3701016522755896,-1.3868572135181951,-1.4006602308604807,-1.4124185373344913,-1.4232992156177238,-1.4340954590614623,-1.4448133138059966,-1.4548041588136802,-1.463238642255772,-1.469693299969965,-1.4743039078451958,-1.4774515496268807,-1.4792199757841384,-1.4791048269872762,-1.4762506351386322,-1.4700380063284735,-1.4606148456011396,-1.449008003554472,-1.4366607604051822,-1.4247840737709319,-1.4137720511089706,-1.4032025991899952,-1.392247309830232,-1.380217274465549,-1.3670043561074752,-1.3530129440504246,-1.338758111961112,-1.3244563401496938,-1.3099146646337279,-1.2948855675173614,-1.279544397228499,-1.2649535246522279,-1.252964482933895,-1.2457875439026895,-1.2452891685469982,-1.2524786861006412,-1.2674597090672686,-1.28962324161534,-1.3179118672357317,-1.3508283910173513,-1.3862229251795766,-1.4211307779627487,-1.4518113203452925,-1.474271545374593,-1.4847380124429124,-1.4802997832319726,-1.459193468532407,-1.4208716364830343,-1.3658636194157527,-1.2956279339970795,-1.2123975526726054,-1.1192111261050708,-1.0196534110837123,-0.917448391082424,-0.8159906986754122,-0.7180118052097911,-0.6254175213756447,-0.5395441661683691,-0.46124977110381865,-0.39107107889625237,-0.32913805134005664,-0.27493897615278534,-0.22719442686484748,-0.18414646389836556,-0.14399842730552814,-0.10537426963259826,-0.06746971478688138,-0.029899264091301253,0.007571821253005361,0.04519560500511638,0.08313974658479317,0.12125988396904894,0.15870221195809914,0.19398670321980271,0.2253787785042507,0.2515365049193453,0.2720142032690731,0.2874559261675864,0.29913210796556955,0.3084829673651482,0.3165895375515626,0.3241722710410002,0.33181228467031176,0.3402773094180398,0.3504964114946423,0.3633526910761226,0.3793244226208278,0.3982685435504353,0.4195550583033086,0.4423439662562825,0.4659351062658307,0.4898503947720677,0.5138246598515761,0.5376966296299724,0.5615008716099956,0.585432752200659,0.6097016377602918,0.6345107427679078,0.6600832541780998,0.6867044230826032,0.7147012127429393,0.7444568943141521,0.7763217314017195,0.8103717955969552,0.845843756235683,0.8812315274533021,0.9145399317520608,0.9441522205346011,0.9694115223512738,0.990650099880167,1.0090668706309873,1.0259407444217856,1.0422754968329262,1.0585014338088943,1.0749157081569405,1.0920239822204802,1.1108153711584823,1.1318772210998798,1.1549273726926106,1.178476164608243,1.2003581746800713,1.218889452929148,1.2336433114690026,1.2457316691046383,1.2573553221806195,1.270277914234915,1.2849448222605147,1.3001736146191576,1.314047927338665,1.3251400544150447,1.333192367231609,1.3390952419012843,1.3437544861477173,1.3475863248296998,1.350112685897184,1.3507051537867991,1.3491942517802227,1.3466691700726072,1.344873617797985,1.3454977601313316,1.34918522252396,1.355106715510382,1.3615120741049638,1.3662580557086845,1.3675990845792279,1.3644448862291059,1.3565527690599501,1.3443908966443203,1.3288388063167909,1.3108755234512546,1.291267613334462,1.270633763082229,1.2494240666679062,1.228037896999218,1.2068512269714051,1.1861062598786474,1.1661807712133807,1.147391355092231,1.1298898459642381,1.1135151419806453,1.0977863104343897,1.081557677406928,1.0633641938146863,1.0417561799325055,1.0158617059664476,0.9863976615452279,0.9550548003985186,0.9241078252239685,0.8955831978891273,0.8708452433650484,0.8503753609774083,0.8337022291232354,0.8200310024883908,0.8082881930338771,0.797274615007541,0.7854760968753958,0.7708141412197678,0.7508554221920516,0.7238096272136687,0.6887027587993861,0.6458665356234636,0.5976932200279808,0.5472578324416132,0.49784119804207827,0.45184295208806713,0.40951063962899387,0.36989444027156826,0.3318129508904433,0.2943979211783488,0.257434370801482,0.22133476475875677,0.18578278140189458,0.1497545631743003,0.11155628339199747,0.06938439213437188,0.022013857700813644,-0.030385352461635876,-0.08636033246298755,-0.14385382935291008,-0.20002231304113954,-0.25284649669424514,-0.30154581091897437,-0.34672605327300765,-0.3904852632977901,-0.4347574720102513,-0.4796781777057734,-0.5237915913994787,-0.5649675654746693,-0.6007854734132863,-0.6315294096376153,-0.6595963300417875,-0.6881620746381991,-0.7195375354541838,-0.753421905944457,-0.7875099519533459,-0.8192393002540221,-0.8462943499509554,-0.8687133301557155,-0.890360377345905,-0.9161148129009739,-0.9492283156913484,-0.9902282421822344,-1.0374391418892421,-1.0854800474090116,-1.1296728894826589,-1.1678048031476953,-1.2030015869400645,-1.2411813983546207,-1.2843418430190963,-1.3353955199686862,-1.397484656388351,-1.4707121543341555,-1.5358463408348237,-1.6035996069590022,-1.6739719527066867,-1.746963378077878,-1.8225738830725755
6,1,3,-1.1503272650908754,-0.14258001329632752,0.6556941362234696,1.244495183468516,1.6238231284388114,1.7936779711343616,1.5601399795641706,1.1852421423852098,0.7563250442938221,0.33710242660013684,-0.02756548072719376,-0.3129387666226061,-0.5074436946359056,-0.6156418610836389,-0.6502707976011739,-0.6274300676730468,-0.55857922061505,-0.4924746351939663,-0.46881433748334567,-0.5016716794127454,-0.5841009534071981,-0.6928260277698446,-0.8030331865932323,-0.8942470625924382,-0.9544761106421659,-0.980634111587726,-0.9734935972699434,-0.9373053313138755,-0.8780385448638952,-0.8057940326852818,-0.7329855410611361,-0.6714362451553446,-0.6285307169648703,-0.6033515286505189,-0.588717674705561,-0.5747831376530294,-0.5543765366839033,-0.5258239952609896,-0.49228888559140227,-0.4587411983157891,-0.42965086494945537,-0.40732567987128177,-0.39252203457016144,-0.3842938732926312,-0.3808527157332449,-0.3787802531625615,-0.3730817101728967,-0.3570772025195571,-0.3240722859920335,-0.2697447744549258,-0.19514201480514165,-0.10826043600288215,-0.02233831958598136,0.04979147852728312,0.10056544389757881,0.13040917217355041,0.14454213170830948,0.14836617234476335,0.14408345227954875,0.13130160501962937,0.11178392537704127,0.09482614083225552,0.09638256166136627,0.1340054918630144,0.21682943781298547,0.3401715745619729,0.48712403913718927,0.6355598027750732,0.7677094262444581,0.8748101476221722,0.9572642347770469,1.017838192908795,1.056855223848236,1.0685016657864244,1.0463923390686525,0.9903413681292609,0.9108396508330684,0.8272475178555242,0.7603230415628696,0.7225456128513337,0.7133018477372353,0.720294419194093,0.7281587753166713,0.7256274073485344,0.7092326478324702,0.6815670834806676,0.6456209926027705,0.6017494752851122,0.546967879624102,0.47887963772538056,0.3984751443488701,0.31105206851072187,0.22170106917749197,0.13284581909397813,0.04266256832916218,-0.055264987349593724,-0.16660742828911818,-0.29404762353103514,-0.4345279132540596,-0.5776632943536453,-0.7088012300078101,-0.8106229290394219,-0.8648518107862617,-0.8560236962415673,-0.7762914769095934,-0.630313044639022,-0.4356238566858429,-0.22022234286057746,-0.015793924215675208,0.14986341766749778,0.2582252176832112,0.3044760854636403,0.2937358121971326,0.23782330427067483,0.1512427240397426,0.05080726136654773,-0.04711307598599446,-0.12497339477379385,-0.1672172112024391,-0.16443394906014788,-0.11632091016826249,-0.03306222360570382,0.0662655075326915,0.16179361066363757,0.23877547883333394,0.2912445431588555,0.32356563882929634,0.34577894091964956,0.36850231001624145,0.3979761032350319,0.4360215411309509,0.47982694159450745,0.5276439015900946,0.5789336967005082,0.6351500554610588,0.69750775616235,0.7638197695126587,0.8252254576950647,0.8691326109036894,0.8843453211182826,0.8677331576013878,0.8268988969590578,0.7777370902842454,0.7375057959771685,0.7178614709803982,0.7230034970533661,0.7504932925133909,0.796719331779506,0.8608830100599483,0.9441365544729257,1.0438983857035233,1.148664502765084,1.2379943557162925,1.2892367595909628,1.288544298364632,1.2369847017612634,1.150070704556354,1.051687281021473,0.9618850070369299,0.8894893529324094,0.8304285837248283,0.775511230479784,0.7179592393073488,0.6560678396606605,0.5905663848278289,0.5175842319875457,0.42647061341025694,0.30369918094998094,0.1395547326112314,-0.06326441116751347,-0.288643159012249,-0.5130707582493057,-0.7161616369797511,-0.8873384663067128,-1.0282560007474535,-1.145526063077962,-1.2448901940699573,-1.3305988056797382,-1.406692597133604,-1.483969109839022,-1.5800294868900662,-1.7141736584281129,-1.8965988561144802,-2.1191672217734725,-2.3579308350274606,-2.5811475573766813,-2.7613158878671897,-2.882551683512294,-2.939205562198821,-2.9315861776494243,-2.8585132570462957,-2.7182638093959595,-2.5143999960699386,-2.263806973924791,-1.9932475778510637,-1.7333893559090792,-1.5073870083448444,-1.3235090312143099,-1.1773546123181147,-1.0546758210172489,-0.9415938503206258,-0.832069117239955,-0.7285657771390595,-0.6392007522935041,-0.5694799880065462,-0.5195157380871445,-0.48249939038157785,-0.44906729758338637,-0.41297534726442,-0.3732692103541876,-0.3329209285689608,-0.29127308334601776,-0.24171847777284078,-0.1703309081397065,-0.06882956044089478,0.05909840260210362,0.1972539420927088,0.32343529985950537,0.4275066867559585,0.5106302754864194,0.5868340261038063,0.6719881381351321,0.7767680847270284,0.8995353076223256,1.0282034880745046,1.1488848773704234,1.250125965907901,1.327661188589142,1.3818433331841296,1.4146783938066694,1.4260041802130345,1.4122293409403555,1.3700191762096714,1.2964067024188082,1.201272349680699,1.1015316987217318,1.0141996788544878,0.9492156546653949,0.8994578011621667,0.8559477832341479,0.8087586413460437,0.7571330952951367,0.7074380212514227,0.6707186303876325,0.6469171063009984,0.6200194979316227,0.5655996856979322,0.4591573234461821,0.28960802203550484,0.06152755450887994,-0.20545560749128905,-0.48540680301246064,-0.7545328476013258,-0.9912767673327152,-1.1774974468776498,-1.290664504382597,-1.3087497886854769,-1.2201427711160315,-1.0284505188677207,-0.7596887946337585,-0.4543915099575715,-0.15249843255368722,0.11414199869754091,0.3274754023751031,0.48292099499606433,0.5854316408807752,0.6456016296706615,0.6876544256380117,0.7397570933855931,0.8235858080474232,0.9454522641956318,1.0831312257407357,1.1951644500300054,1.2370096324119606,1.1774978574362585,1.0121049870918624,0.7652069899019586,0.4725683376426638,0.16422747236467225,-0.13934465121118117,-0.43158178581981843,-0.7083279158686694,-0.9519312445141639,-1.1352630117208684,-1.227431180592553,-1.2085364045978217,-1.0866078143859745,-0.8907278429424383,-0.6545695685786277,-0.40402219261403916,-0.15065335807194824,0.10965556383019708,0.3753181255123441,0.639635274752626,0.8830578982410517,1.0897966950679796,1.256171847394264,1.3692935642525037,1.4181481101154194,1.3944408193751874,1.304745360693572,1.1714225225359076,1.0272926115824783,0.8898475536661619,0.7647362154793145,0.612437303908155,0.3701697613932125,0.008305423991961963,-0.4503951727259574,-0.9454773767224901,-1.4013215643848502,-1.7400157052956065,-1.9504194344182197,-2.055502122796211,-2.0990035879399693,-2.0880985924915807,-1.990762841472156,-1.78100025673904,-1.4276705793103939,-0.9059877477925027,-0.2368829480054004,0.3005143550389806,0.8722967954316121,1.4784643731724931,2.1190170882616237,2.7939549406990047
